PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24
0.02068509406718246,1.0843114774933476,0.19187535333395306,2.499921310225769,-1.3536732941428247,-1.9765783106277872,-0.6904760629122093,0.27104602721094456,0.3241800538844738,-0.620857898132004,0.34108052061892336,-0.43359388368553015,-0.41516006185769433,0.06250889467869024,-1.468468057645431,0.1674772324027945,0.6264258450260443,0.7506907719876876,0.2193024060103608,-2.2267444596815977,-1.4362783136126187,-0.7331520833647065,0.5523775523568651,0.7281968136689501
-2.401563194341498,0.5035762235806301,-0.03734952222422552,1.9135381504872568,0.11330599682511969,0.2637400521303324,-0.19509420989013804,0.1645774030294905,0.0825057242609571,-0.3987327774455626,0.04349085592538272,-0.6693474048158581,-0.44183536121548167,-0.25141080259436166,-0.3554821621733863,0.6248424953484598,0.32284598114676355,1.16842521417615,-0.4650554998235876,-0.6297099473744464,-1.3800324682864813,0.6821170032977626,0.6038396732001962,0.4468956494656753
5.357547907444244,-0.6522348589285356,0.05235294793122964,0.8311738623016297,0.5511663464313244,0.5403344794794919,0.9544266664081235,0.47557884187370314,0.6664294450828937,0.3959933222962381,0.40408420619061525,0.05912060479367421,-0.23116855895502092,-0.297006045025983,1.0233301552917295,0.2793530541799528,0.1651695578517966,-1.1292006826847294,-0.1066989953610931,-1.5699452687361748,0.8111840546186518,-0.5670245736908875,1.497032974509743,1.7441184548376958
-2.5557688941185437,0.5427746018009402,-0.21012591216725654,1.2798136131582187,1.1625281090872703,-0.8928365249377157,0.16136268876266682,-0.588835277351641,-1.1256998726024734,-0.17995371485088824,-0.4302438796779107,0.27322643649603084,0.4716811545442082,-0.3883103414278885,-0.6144420561028108,-0.40511766600876026,-1.0108508670291236,-0.795556369751323,-0.3266438939155895,0.39469402764323896,0.9636583097518484,0.5083844489692442,-0.07120454266262877,-0.177642974526671
-1.2279949065665903,-0.41273943653284717,0.3818800360098331,0.7140451212334141,1.70118335016331,-0.4582625862523553,2.638890293127429,-0.10453166340486827,1.022669721396972,0.469484209881734,0.5190092103375844,-0.38601818348117234,0.4512692225209379,0.6104343271132637,-0.6283583996662462,0.9136821970302962,-0.1005857652535556,0.24103334015280012,-0.554968925673573,0.6566269963845652,-0.21215259069128709,0.07774701505392329,0.015768140393694594,-0.19016401356883592
0.7079405105122426,3.955304933523931,0.08357848962273667,2.572988238076434,1.68426597308136,0.9488714819533751,0.18862605125459617,0.3099535241697246,0.09793545927897214,-1.1190989315907525,0.557068116229095,-0.416667432793986,2.0474648620679274,3.2069843587303937,2.133031253421691,-0.6808298022822271,-0.8147437258768455,-0.7632052835384467,1.1557817978137483,0.049322295506310426,0.3257651145107828,-0.617665796921922,0.7989179335707822,-1.3657810998337154
-3.0941169107752806,-1.445093414117074,0.04884064845306082,1.7927953911746597,-0.39529498390256707,-1.7991313550775474,0.07582619365196266,1.1357567531612074,-0.03541006454320476,-1.1609090949398166,-0.6271085030245569,0.07475877866786637,0.6092420455776816,-0.8396419536259753,0.2422687619769811,0.18292232447445478,-0.0849424592522485,-1.657683235870107,-0.4363261987154496,-1.0549506689553259,0.8727151821638773,0.34786655504314,0.2552869725956971,0.10087477274209405
-1.6522606888410427,1.994923393801976,-0.015755943021216644,2.1772497928014145,0.995335688313806,-0.6777347268480222,0.25255847693012534,-0.2225259418068179,-0.079493312373217,0.2609610921167649,0.2702254035333214,-0.6288288493311399,0.4006359866187897,0.14385780069956106,-0.4743495993734023,1.1279519880620086,-0.4856689569780208,0.062376997581972016,-1.5316423123809675,-0.25851160359620107,0.044932045201486616,-0.10049314142670708,-0.08594480671587512,-0.17969018154141522
-2.7092404257979648,1.6633804767029357,-0.24068847632575183,-1.208142502958683,0.28175394786922753,-1.0877812529562436,0.23197530034046213,-2.524913384861055,0.07819243692994195,0.5951142491078779,0.6442611144765324,-0.056120416830927125,0.004314020591467674,-0.09908015112967337,0.5374000729926298,1.7908419723738105,-1.0544868357859556,0.8250925232734707,1.263235301757021,-0.24114563562560717,1.0471667236056377,-0.03266605683606154,-0.14922543921337986,-0.8195706082616772
5.332647287228388,0.34548793470186634,-0.022080643658708276,0.9252558832005466,0.136260267774242,0.3277601955364213,1.1483416356592446,-0.8353497991326401,0.17441276850834264,0.3183990917912363,-0.505061726468995,-0.10374518797756192,-0.5947986508076524,-0.5827669778435474,-0.06342458144551787,0.4685859199809006,0.31906201440888327,0.2657443733078806,0.9783704910886273,1.3674362950203722,-0.03177077656071609,0.9159794504898829,-0.2957502847888299,0.5832783588400858
-1.648160461396858,1.414661236668332,-0.030984403449914617,2.2517143679179155,0.10803924881976337,0.26484307622809683,0.5669736059234116,-0.32081205755620557,-0.46999614970738063,-0.429844323681184,-1.0797818952825633,-0.19648661835556058,0.736262259827628,0.7725313884408864,-0.07347475304177523,0.8643526718631509,-0.32684423092267617,0.1846564921378903,-0.2903021144316325,-0.922705515126463,0.09134119330430882,-0.3279814394969478,0.2619390334447382,-0.30099947083528844
-2.549158490365854,-0.2255937285344603,-0.13538278307035367,0.9205526580636181,0.47289581069079656,-0.03959033967239997,-1.1103895105553434,0.5178287350671459,1.3307177241404975,-0.43995109663026977,-0.6923522757885096,-0.6121875746301251,0.39553703323071243,0.18631020632063747,1.3024279667180083,0.4689741175750336,-0.3869490454287354,0.06070132211169477,0.29472893122251265,0.7937939951681755,-0.11422620047889084,0.24152542276092218,-0.4719820675304592,1.4462672636080853
-1.518906259427521,0.6022162166814007,-0.127584633035399,0.822078271550705,-0.13126322595289988,-1.4189645493324425,0.29628476732921427,-0.7454839355860919,-0.15765461965219565,-0.943533975796643,0.7697478901328383,0.26493247784940843,-0.10561675238852508,-0.07264647362277908,-0.5616840365489975,-0.3901404468477265,-0.21061994179483415,-0.9215079380363407,0.3400133875761223,-0.6172637427900491,1.1626555527672267,-0.2903437118693482,-0.6867496893641625,0.6214440955367472
-0.8491746530494451,0.4737401489580784,0.18612135602073307,0.7054197848255295,-0.9378304742883243,-0.06129771823266052,-0.3218893789720166,0.4747549333825622,1.1872065953646975,-0.786860241940163,-0.28578688438163885,0.4986851703346629,0.10641802155797817,0.005671224687656096,-1.0900755782142995,-0.1279502332058306,-0.2724183705102613,-0.026699962683066437,-0.45671395565596384,-0.6751993653553334,0.26987161013587246,-1.069506210173845,-0.020438199191664858,0.27555558437430283
0.3868717446419949,-0.7131394786256309,0.17881442178929502,0.10817731826115559,-0.012536579246344826,-0.8417239618345209,0.7649967542901911,0.050449518494874994,0.6602582426083666,-0.03781061631810085,0.5498248550741693,0.06282106579264315,0.276286710485184,0.055865262342377216,-0.6781341426534345,-0.2926662814498025,-1.1665972284829353,-0.6535378570987534,-0.5365120527523646,0.3211786847592557,0.6708716433568185,1.495982224369976,0.14156269183543094,1.2693013402127065
-3.3588089433572756,0.1568722758716512,-0.0579430316242309,0.1961666565434642,-0.15189230956307354,-1.2718634454969175,0.0692695001210316,0.9377563629676556,-0.4269453428395174,-0.7999386815297825,-0.11998119787995716,0.5406991568106002,0.03673068921685397,-0.780648211909711,0.09298113999342492,-0.7054974947901519,-0.3495202887173184,-0.48498651248282876,-0.012835680756453574,0.786821419619944,1.5439337150629173,0.9133271886548858,-0.16938191279832604,0.5835368271895206
6.0324496295382275,-0.7892169622928119,-0.1959040802940884,-0.489252780309166,-0.5689026857705489,0.04793879046215677,-1.2764267178240074,-1.0285353307382672,0.41386816229321566,1.4716784232265772,0.6940297978628603,0.2974398924829374,-0.27137946570207766,-1.2360131890646073,0.44264596331750383,-0.09012438583119196,-1.023969075661085,-0.18605803615500832,0.40949430416034976,0.19313403989954775,-0.753407097543846,-0.5907969212196701,1.0884017381028672,-1.3292673147202978
-0.8197710309889474,2.2920308880441005,-0.19561712170338982,-0.7440394216807036,-2.143940854104574,1.1147824574341374,-1.6535229640606783,-0.5463848783933556,0.6747382187490236,-1.1547988109457226,-1.1980167951025984,-0.05569726286431448,-0.25259340837809136,-1.140695107320694,0.5072706439180649,1.6615057270980007,0.39296561484517134,-0.2564752086059072,-0.4725142135964703,-1.2803038295302809,0.03112977257300075,-0.8684249872474386,-0.42077496121923713,1.3804745215556946
-1.0168850706137507,1.5322508626891294,-0.1384311393903858,1.2751407481059243,-0.05004577837003985,-0.2130546405969015,0.04415921443078657,-1.6588990357676126,0.4204296685290984,-0.00252364191971941,-0.16757124897966347,-0.10500033747792993,-0.055885252119488964,-0.516652583875583,-0.1394838420305129,0.9789629529858983,-0.37770794397173907,0.3187018004276588,0.5964598923674878,-0.9215645458550563,0.24304808207545225,0.06604397643846069,0.26658890237641697,-0.629933627131387
2.015201997602615,-1.2492858601530021,-0.12345833802831506,-0.11490488570236673,-0.10689182753796864,0.11514515362361509,-1.779996140583955,-0.09871037412759752,0.08185603552907667,-0.2774632546732772,-0.4619909120826548,-0.43787756446546305,1.3709297836054273,1.0799236493125335,0.7773614196274848,0.5431885794285123,-1.4978601536120348,-0.25420346422065887,-0.5929127712363687,-0.0427198512053105,0.14650506628386736,-1.0243800533302576,-0.6204588350438324,-0.9592093728613134
-2.561405814150725,-1.0083248948627117,-0.013314529305537419,0.7161706800422812,-1.1472140700844222,-0.6531515502808348,-1.7561824256630216,0.31349403795674724,0.8073570114439067,-0.8101530744391261,-0.5527686296926363,-0.15410611967175553,0.5293744249503088,1.208153770411072,0.4133706553682227,-0.44366809303714927,-0.23974166263903873,0.35158709302726615,0.7548923768945022,0.08826126915930177,-0.05438500943144584,-0.39048570051800663,0.2909358345526715,-0.8411144505825928
2.3672760601465157,-0.5000514280562094,-0.13215559367708676,-1.6734675547990812,1.0600204166148688,-0.3534981282416491,-0.25525365802191813,-0.005307757575138248,-0.49913348152228565,0.7497892634690804,-1.0667646808536868,0.07949752525700515,0.26099480506743966,0.5010630317192643,-0.8860378129892849,0.43121087477669523,-0.8529043959627826,-0.36392734807809973,-1.0008731756683533,-0.04392423565949821,1.0320621851643208,0.8930011420265663,1.0220122230091615,-1.380445602311473
-1.280022812154907,0.8214233272116801,-0.1628804711293111,0.49906071329117996,0.15050474695589103,-0.2411309828308824,-0.9451898526302405,-1.3981115785988143,0.4993132106622444,-1.0556274004120203,1.6800205402531863,0.3529712675037432,-0.8181217867710376,-0.15997244161545204,0.4343326378511933,0.6216584480510771,-0.278234948366817,0.4051101991660849,0.5175511802798527,-0.20419148584300745,-0.09785053428541299,-0.6186723851624575,0.2912704715828681,-1.0684503657822466
-1.9863311935574424,2.301506848342211,-0.22126190975651175,0.3208097105809053,0.5154880401033745,-1.0104085314891946,-1.669467038303646,0.9610884483460533,-0.6774466313396479,0.6380140557720942,0.23989523350119568,-0.7366792402256154,-0.28184510790015693,0.4749831806554544,-0.029354367020016967,-1.0649281695435002,0.5738050380940607,1.7294394991358568,1.3184745352511478,0.835658599604693,-2.306792480715777,0.9179229985056041,0.1474633368309685,0.19290536174944464
-2.810914854909702,-1.8392172730671381,0.016275885880340502,1.424838033946956,-1.5328892404174514,-0.11263808622207246,-0.8379104033089733,-0.006041696718943317,0.89561463446448,-1.3749179695155835,0.3277796764423929,-0.6071527108622999,0.6287486278959146,0.7462295988337737,0.6486527054211361,-0.8013868242736275,-0.008628675039272792,-0.35188753314538873,0.6592435407925828,-0.3200381095406011,-1.1592287756255124,0.6372339286605782,-0.10316097778736592,-0.19697741899605678
-1.1844528480788465,3.148322814099447,0.12179604502854313,0.06635940249082273,-1.5822378108134105,-0.9712389167674645,0.21000985083997825,-0.2944503971433276,0.4076678206082948,0.38869708330658087,-0.8649468096968527,-0.0876922512224408,0.6199273997363665,-0.008197156667461009,-0.19668288468055017,0.3341537761770408,-0.6173193839872828,0.7680680763275044,0.8327386373526552,-0.015171108373945598,0.9039795319494847,0.25701689100003555,-0.3127905990702671,-0.00917825033560657
0.20692805563057162,3.377345593868996,-0.1852639435092915,0.6590564412902686,-0.49534838890667504,1.0196214161218529,-1.245539588839283,-0.18095309881294652,-0.3981114063711832,-0.8082386884505647,-0.39784678341204294,0.18030574625623932,-0.1479058810636263,-0.8566537564244899,0.6753024398269868,0.4450535315308773,-0.34283400194537395,0.487749992267029,0.16319274676084652,1.6383063513461078,0.0292382114752488,-0.5507394578623533,-0.5248493628934201,0.18271252521752118
-1.1889119239872719,4.685326488138976,-1.177595306549736,-1.4608139220391252,-1.0388376761884393,4.156911988855643,-5.885286729859282,-4.3446322521715395,2.845085086758912,5.042244970305414,-0.2791466447295451,-7.919357942317829,-0.5276071144859741,-0.8845535403812214,1.8030564784892655,2.888267887044098,6.99684000694243,-4.292398787392943,-2.8098722763666264,-0.876420640424843,2.5836546196070493,1.8638264012094605,1.0156984618215523,0.918388922052574
-1.951008594483856,1.1663997245538782,-0.4993995689276158,-1.5885885058254985,-1.3269238050460748,0.7929673402909638,-1.550210543705029,-0.8612511154740088,-0.5889683944501737,-0.520871222420815,0.08250302232710331,0.5589870302131239,-1.7545926870610435,-0.7660153459950921,-0.0988922606332015,-0.32381199044129255,0.818370249292948,1.4842928456128248,1.0575021129547408,1.6841060134236996,0.6117267285093194,-0.20706191418185135,-0.9931968069455643,-0.969912282144657
0.29157076330866505,1.9213598570261692,0.030230923371883846,1.9033436652741564,-2.17846436266243,-1.5532773600259777,-0.4194182100698085,-2.4288864266476504,-0.38943663526441413,0.32452653644669993,-0.6499130512120922,-0.5738690876169757,2.2835367037397014,-1.1183402748568905,-0.6826202485783184,1.5532438052270563,-2.3386664849879857,-0.38663372954637026,0.09978999476372266,-0.40153378460913675,-1.5222845624858994,-0.28208782318667436,0.00892529837363477,-0.5236991442469151
-3.2151492142269937,-0.8969141902690275,-0.21234889351881037,0.48262904490042646,-0.17298931329245923,-0.25611204457496545,-1.4036492057779708,-0.7255652643473849,-0.12585519851803265,-0.32673089580160686,0.2908997317581805,-0.468773488401071,-0.25409826772646416,0.3365577263030408,0.0428758731928273,0.7068502450833088,0.03707542018417578,0.7174014471007206,-0.24827362845083994,0.5177657252294119,0.10474198717480544,-0.2964746622507631,0.49868171278213835,-0.8738822286446793
0.3899722972259503,3.771857180606023,0.011564594569310983,1.8992308746809037,-5.000195922327701,-6.101997795714866,-0.2918862574703917,-7.233172470537991,3.712751633531906,4.0937824450074185,-3.4713802926659656,13.47432195565522,-1.3877899280562664,6.14379066153623,4.694955367386093,-2.5785800403168846,4.5832944961935045,-2.4979178221450837,-6.4910302276677845,1.8843668763629635,-2.616745824557719,1.1195537446608343,-1.7112162970171387,1.3060496656354426
-4.628784228635745,-0.7171049500123182,-0.3541201413113516,-2.690071634703739,-1.7096500499295306,-0.8665996270957043,-1.4346714320853076,-1.9740347702149765,-1.9170015525291726,0.06178729208901807,-1.201287932577602,-0.22268748577774572,0.8002463375924396,-1.0072888339574069,-0.009543383804742001,2.0870539575056055,-1.606674026290004,0.3533649380740271,-0.21957626412163878,0.8733381601726603,0.0032572645027519947,-0.46473969459365827,-0.9323038669735498,0.06082536888228574
-1.1123177543323983,1.8318842036957774,-0.046365886802275394,-0.9363511108973738,-3.05510619975796,-1.2716820542905574,-0.5374960023286066,-1.7776720956470498,0.08562966300960234,-0.4746447928441477,0.555866535347416,0.08637458877409103,0.1738430229871689,-1.0774539533480227,-1.0487807589148632,0.29264863823428927,-0.86837503074416,0.07812507215936716,0.6195919978192107,-0.8668302693685701,-0.035837570810814894,0.0015482727171005465,-0.46098657800449183,-0.2713769619179436
3.4739492356215362,-2.654509253171029,-0.012038090534156247,-0.802148290298229,-0.23053362385869824,-0.45592439874738167,-0.08818319708610227,0.12102011413237282,0.8023704659316311,1.2922034113876812,-0.052009608828179836,0.022604171946370794,0.29956971237575514,0.12239107239929041,1.1540826680238385,0.05532507905304366,-0.69146312931262,-0.19684578213878728,0.6079697646201992,-0.44857512564331004,-0.03705979921174233,-0.29034962860582164,0.9347556332191229,0.5535989300194194
-1.5171128919775028,0.7253129653238497,-0.05202198589217451,0.44049671063377355,-1.3171074561765304,0.39587628205276576,-0.9653846017955606,-0.4217019001210233,1.331715186013573,-0.8522613737172815,-0.45692687885892175,0.0691464576834332,-0.4269957966516762,-0.34779668896334115,-0.009181896214402633,-0.08694289732931614,0.14362090345495732,0.4825718540078255,0.7646218377656474,-1.0081546534495016,0.24306680878879863,0.2608432781045577,0.3843981784237265,0.10075086444106628
3.0741725712560037,1.794257187522624,0.5216461165176879,-1.9370096775175356,-1.7761434146338049,-0.43604981710141577,1.5972563958476536,-0.5976708346285551,-0.316416752065972,-0.06687572957678388,-0.15898585054756345,0.09731388767819915,0.6146435543644995,0.24693601936493614,-1.4689838600337375,-0.2667997317607232,-0.4352900322265152,-0.48710052185018343,0.702448680583573,0.5737331820478586,0.9635101593890217,0.7526456617871453,0.8981784780148163,0.3365479055520996
-2.6142653627433767,-1.057179459134533,-0.1672694614907145,0.6629876793211803,-2.512338194764101,1.1993701856922896,-0.4460976605576405,0.4068391131788732,-0.36699616757934367,-1.5094430098012754,-0.8013435377225607,-0.16684283769036376,-1.2349414752956929,-1.0756117048076979,-0.6542262397459414,-1.1706138974301747,1.625981799630323,0.48170034417824426,0.4056632480341282,0.36560955653875254,0.795219926284495,0.9603235341715496,-0.1866520374486007,1.1811918852283974
-1.433122181989957,0.42807583605824656,-0.12033779237621818,-0.09977429446754613,-0.4187649496080284,0.07946847866430636,-0.8520459022056022,-0.15596191156990985,-0.04570235616556155,0.006111806253657091,-0.9136195113810965,0.3458355144752048,-0.7428590859465072,-0.9297385352866558,-0.7219914582667185,-0.030368414963421145,-0.5331795044522595,1.1212375744493617,-0.6435721409352787,0.721254508746383,0.9775997328811528,0.5247983538371662,-0.3709691221191785,-1.3502531281294017
2.1469047018922405,-2.289095534445648,-0.48521822287207694,-2.2785480081000737,-0.024429378985827453,0.6594656213465895,0.9195188168028214,-0.772594929266183,-2.1587226382539524,1.2299527976345075,-0.8006538574129585,0.3942434787218954,0.13812594620105068,-0.5294972449896638,0.446600883251371,0.1322971864425194,-0.5652438620294553,-0.5479704283250185,0.20041888978384875,0.1029950582046335,0.6005021031752327,-0.14510999842616112,0.009141938578771222,0.8438950075967004
4.395643508433684,-2.0870694888082792,-0.22104587619744992,0.09835903049707095,-3.113040220187688,-0.0648125850534489,-1.2418422682159356,-1.5673362057068805,-0.8360502462375461,0.022445576353470553,-0.5926407518779643,-0.7973989082135544,0.12123068944513893,-0.766966874459252,-1.2115008078787686,-0.04416915542620061,0.1444597107640327,0.03455144741600189,0.938719311603688,1.437193203641528,-2.253374117911546,0.44334002620164537,-0.05954891862380863,-0.7220354257290823
-1.7998735633473937,-0.21458775976959274,-0.10216755651997862,0.6137670392300125,-3.0285169454597822,-0.09670544675821724,-1.1980953886131738,-0.4479494769943438,-0.5771853486914864,-0.7495010254388139,-1.2200482460940194,-0.465208662096353,0.08076604838133702,-0.3561142127676725,-1.2032648321170534,-0.6348811762544976,0.5761257467960689,-0.36344456141085546,0.026422279065932575,-0.4142689587564078,0.5469709718327422,-0.01632718260545072,0.0002733917564811113,0.16647024879252748
0.739698756717391,-1.4012854765366871,0.0039715340185556315,-1.5230129931824945,-0.8655798561292868,-0.2330320660164998,-0.806224451076057,0.29345713680941216,1.151056876745481,1.4189863778701446,1.3159607618544262,0.14330078888967743,0.5020985616154428,0.20428078815008405,0.525138686738823,-0.8314802478683938,-1.7196865706530622,0.9317508482448085,-0.37217763663040015,-1.398524452045487,0.641214792732245,-0.34500011503390793,0.13753571329669462,-0.5453486751945605
-0.6512240675402384,2.6426256128502255,0.08375386524626806,0.7722582524164868,-0.43533291033873545,-0.007851032801767344,-0.7726927829401378,0.22290263461640147,1.2627000848247465,-1.0991521740531798,-0.22052346217097638,0.8770988837168805,-0.041230041278426444,-0.7913092195284234,-0.0961476851080235,-0.4514410568789497,-1.0854110215666641,0.23273568957000246,0.3806759845789052,-0.7609614301745908,0.7315456568392965,0.4310852926084133,1.0541910223316249,-0.10485736238496209
-1.3036436359192207,1.7794327324490338,-0.18064828667862012,0.26790912064180267,-0.20774261582382866,0.5188956645473244,-1.783765240307905,-0.7254091211131156,0.6380141799462996,-0.7655050138827132,0.37456045038427405,0.3512140537238825,0.12389610290460884,-0.2710320623271323,0.5296854463646715,0.11652058445380115,-0.8617260709486116,0.26267289564388513,0.2714861465787903,-0.01472056395079,-0.30704587900937125,0.04765240310143816,0.8555569033345012,-1.6361017431974623
-0.6278371339288933,2.857680744217975,0.1828820273529175,0.31617498468271454,-2.5171912935433,-0.2501640219402706,-1.3610140800850947,-0.0338459251220194,0.8792556028558008,-0.16835900214720778,0.8072342651351746,-0.6802890950007378,-0.0827165667669385,0.009495016320219467,-0.026326748775999328,-0.3682601459377129,0.002614110042982184,1.2794990268753386,0.44537295316933195,1.3315629524982486,0.23323533144701716,0.32247278279944047,0.4342274455217735,-0.3815219127463848
-1.6967963309634384,1.436861522378937,0.0321318472154575,-0.03276379177604754,-0.4843597058846277,-0.46957778886580276,-0.9200195466858216,-0.5202825971441137,1.2986074017501412,-0.7416712655257718,1.77334971036237,-0.23227865246989957,-0.5164103996269854,0.44212689346907413,0.8291821511383081,-0.12199911851934835,0.025907353561646206,0.6922323966909519,1.0151633868570362,0.6443832084558725,0.7253455116287948,0.12019428920529837,0.4524588365131911,0.16068514093538294
-1.8041713563357478,2.4489382306018914,-0.011993308181685376,-0.33896182032578287,-0.6424539470289629,-0.3044338013117238,-1.4867330760482367,1.245343815275409,0.14825899065957485,-0.7489267519155315,-0.477839549330172,0.513463805052166,-0.6269211331242622,-0.6166303312965453,-0.5673505437811522,-0.5707873750422137,-0.16297287250636178,0.7315624613223489,-0.2540335050110868,-0.20154592042678426,0.16423927711810327,0.27790202746430526,0.3302676342363527,0.47857344199817714
0.19562372929632188,3.1295225778144977,-0.16514190074620805,1.7019838980195179,-1.076951010621442,1.7597610863880635,0.5502030520551487,-0.09028967205833982,-0.6816588981280047,-1.0117650644111689,-0.7925238488000751,0.44226031405967564,-1.3568065431700704,-1.1144715752681285,-0.8895261774618569,0.02268187102650363,1.1166333611302517,0.9871151879562557,-0.07602885665671753,-0.1386093101755393,0.6034659002271378,-0.03762538721731442,-0.49342855058473356,0.25421744589929396
0.5782888532471756,2.35764116985658,-0.6003809042226401,0.798453180143708,0.6116907749304541,2.066848837253186,-1.0666124397827854,-0.7140740523448276,-0.542805838114591,-2.310001957201596,-1.3554818331013925,1.603904622455459,-0.3684096424839615,-2.1139858197429153,0.47673197563255604,-0.4362763890437677,-0.42466011711915913,-1.9431417171418681,0.38145287811672746,-0.9680983819113907,0.4289237300941644,-0.3631960805976656,-0.5193738691705213,0.5761181117370028
-0.9178316999738702,1.720437488655372,0.09294580642508946,1.14641557820342,-1.8267766852429634,-0.2688737255899228,-1.0092394005826617,-0.39303086058058967,0.8063614381970936,-0.14544547171814692,-0.32853435827754496,-0.8082233847748497,0.5926377223447156,0.8284175106405665,0.33157621017829964,-0.09185337280684364,0.3563916025922512,0.2623303936390923,0.8720037628860371,0.06306231639157917,0.7850937666608817,-0.039900481432461964,0.7924261910135608,-0.16509508400348594
